ID,LIMIT_BAL,MARITAL,EDUCATION,SEX,AGE,DELAY1,DELAY2,BILLING1,BILLING2,PAYMENT1,PAYMENT2,TARGET
14742,220000,Single,GradSch,Male,50,0,0,68370,69911,2682,2563,1
14743,60000,Married,GradSch,Male,44,0,0,19195,20089,1257,1368,1
14744,160000,Married,Univ,Male,49,0,0,10628,11650,1200,2800,1
14745,120000,Married,GradSch,Male,46,2,0,147817,121668,11000,11000,1
14746,190000,Married,Univ,Male,41,0,0,49401,50079,1803,1988,1
14747,180000,Married,HighSch,Male,50,0,0,0,0,0,0,1
14748,170000,Single,HighSch,Male,48,0,0,325,650,650,0,1
14749,160000,Single,HighSch,Male,47,1,2,45997,47003,2064,500,1
14750,210000,Married,Univ,Male,52,2,2,81882,81814,3650,0,1
14751,170000,Married,Univ,Male,46,2,0,13708,22668,9200,9200,1
14752,160000,Married,GradSch,Male,46,0,0,171929,157860,7000,8080,1
14753,150000,Single,HighSch,Male,46,1,2,182307,186128,8300,15900,1
14754,150000,Married,Univ,Male,47,1,2,5714,3548,0,11000,1
14755,130000,Single,Univ,Male,47,0,2,1941,3255,1500,0,1
14756,160000,Single,HighSch,Male,49,2,0,150493,156449,10000,10000,1
14757,230000,Single,HighSch,Male,45,1,0,0,0,0,0,1
14758,220000,Married,Univ,Male,48,3,2,2443,2443,0,0,1
14759,180000,Single,GradSch,Male,47,3,2,250,250,0,0,1
14760,210000,Single,Univ,Male,48,2,2,149411,145613,0,15000,1
14761,150000,Married,HighSch,Male,52,0,0,776,230,230,1500,1
14762,120000,Single,Univ,Male,54,1,2,8476,10187,2000,0,1
14763,180000,Married,Univ,Male,46,0,0,50805,51088,2284,2006,1
14764,180000,Married,GradSch,Male,49,0,2,1836,1651,0,0,1
14765,180000,Single,HighSch,Male,51,2,2,45960,44883,0,1973,1
14766,160000,Married,HighSch,Male,50,2,0,15776,17467,3004,106000,1
14767,210000,Married,Univ,Male,50,0,0,8746,3093,3108,1952,1
14768,190000,Single,Univ,Male,41,0,0,47364,48355,1780,2140,1
14769,250000,Single,GradSch,Male,51,2,2,66548,71034,5600,0,1
14770,150000,Single,Univ,Male,48,1,2,44193,46168,3000,102,1
14771,190000,Married,Univ,Male,51,2,0,130549,131955,5000,5000,1
14772,2.00E+05,Single,GradSch,Male,48,0,0,4950,5963,1103,1123,1
14773,130000,Married,Univ,Male,46,2,0,187352,179247,8000,6700,1
14774,180000,Single,HighSch,Male,49,0,3,3739,3738,0,0,1
14775,2.00E+05,Married,HighSch,Male,45,4,4,288585,282677,0,0,1
14776,2.00E+05,Married,GradSch,Male,48,0,0,10522,261,261,2305,1
14777,180000,Single,Univ,Male,49,2,0,17766,18771,1306,1500,1
14778,140000,Married,Univ,Male,44,0,0,0,0,0,0,1
14779,230000,Single,HighSch,Male,45,0,0,6514,7882,7882,162,1
14780,140000,Single,Univ,Male,46,2,2,17497,20690,3500,0,1
14781,220000,Married,Univ,Male,49,1,2,14728,15777,1600,2000,1
14782,220000,Married,GradSch,Male,49,2,2,122157,130309,12301,16,1
14783,160000,Single,HighSch,Male,49,2,2,282944,288729,12000,12500,1
14784,140000,Married,HighSch,Male,52,1,2,198663,201996,8013,13,1
14785,220000,Married,Univ,Male,49,1,2,50435,50936,2400,0,1
14786,180000,Married,GradSch,Male,45,2,0,178220,184848,10000,9000,1
14787,240000,Single,Univ,Male,44,2,0,160106,162743,7600,4000,1
14788,250000,Single,Univ,Male,51,2,0,79237,65301,3000,4005,1
14789,160000,Married,Univ,Male,48,0,0,42114,227075,235728,10000,1
14790,160000,Single,GradSch,Male,44,3,2,2500,2500,0,0,1
14791,180000,Single,GradSch,Male,49,2,2,114726,107602,20,4544,1
14792,160000,Single,Univ,Male,51,0,0,131762,106130,3466,2781,1
14793,250000,Single,Univ,Male,52,0,2,780,390,0,0,1
14794,150000,Single,HighSch,Male,49,2,2,146129,158066,15000,4000,1
14795,160000,Single,Univ,Male,44,1,2,48793,50194,2500,0,1
14796,160000,Married,GradSch,Male,52,0,0,27620,28923,1767,1799,1
14797,150000,Married,Univ,Male,48,2,3,17150,16582,0,1000,1
14798,180000,Married,GradSch,Male,46,0,0,50500,50181,2000,2200,1
14799,110000,Married,Univ,Male,45,3,2,17500,16926,0,2921,1
14800,220000,Married,GradSch,Male,49,0,0,93757,91359,4000,2625,1
14801,120000,Married,Univ,Male,42,1,0,0,0,0,33,1
14802,180000,Married,Univ,Male,45,0,0,7798,864,864,2438,1
14803,190000,Single,Univ,Male,51,2,2,427020,370428,0,13932,1
14804,160000,Married,Univ,Male,47,2,2,60514,61923,3000,2400,1
14805,170000,Single,HighSch,Male,47,0,0,18185,24932,7100,0,1
14806,160000,Single,Univ,Male,48,4,3,99340,96860,0,5500,1
14807,150000,Single,HighSch,Male,53,0,0,170352,182711,15206,6000,1
14808,170000,Married,Univ,Male,48,0,0,77870,79472,2900,3900,1
14809,230000,Married,Univ,Male,46,0,0,367670,374631,13200,13006,1
14810,160000,Married,HighSch,Male,45,1,2,189724,193112,8000,8500,1
14811,2.00E+05,Married,Univ,Male,49,0,0,186189,176135,6203,5704,1
14812,170000,Single,Univ,Male,49,1,2,193773,196323,7350,261,1
14813,160000,Married,Univ,Male,47,3,2,12751,12256,0,2955,1
14814,190000,Married,Univ,Male,50,2,0,18557,19643,1700,1700,1
14815,220000,Married,HighSch,Male,45,0,0,18958,19427,1500,2000,1
14816,170000,Married,Univ,Male,49,2,0,17999,19090,1700,3243,1
14817,160000,Married,Univ,Male,45,0,0,274599,280021,11500,12000,1
14818,250000,Married,HighSch,Male,46,0,0,188,1610,1610,1088,1
14819,180000,Married,HighSch,Male,48,0,0,4024,6484,3000,0,1
14820,190000,Single,HighSch,Male,48,0,0,31452,32453,1527,1564,1
14821,180000,Single,Univ,Male,48,0,0,176579,180233,6589,7074,1
14822,130000,Married,GradSch,Male,43,0,0,0,0,0,2128,1
14823,210000,Single,GradSch,Male,47,0,0,334628,328749,16040,14000,1
14824,190000,Married,Univ,Male,46,0,0,37129,37593,1602,1989,1
14825,230000,Married,GradSch,Male,42,1,0,0,0,0,0,1
14826,160000,Single,Univ,Male,49,0,0,21708,22583,1542,3026,1
14827,170000,Married,Univ,Male,48,1,0,-52,-52,0,0,1
14828,180000,Married,HighSch,Male,43,3,2,2500,2500,0,0,1
14829,150000,Single,HighSch,Male,41,3,2,125086,121521,4967,65,1
14830,150000,Married,Univ,Male,50,0,0,112987,110899,7000,4000,1
14831,190000,Other,Univ,Male,43,0,0,16336,17354,1294,2316,1
14832,210000,Single,Univ,Male,50,1,2,19649,20526,1500,0,1
14833,210000,Married,Univ,Male,45,0,0,103566,105797,3969,3823,1
14834,140000,Married,Univ,Male,44,0,0,5705,6715,1266,1287,1
14835,190000,Single,Univ,Male,54,3,2,300,300,0,0,1
14836,170000,Married,HighSch,Male,49,2,0,3956,3081,3081,0,1
14837,180000,Married,HighSch,Male,46,1,2,14960,11080,0,3116,1
14838,160000,Single,Univ,Male,51,0,0,123474,125565,4409,4505,1
14839,190000,Single,Univ,Male,45,2,2,72034,75711,7300,3200,1
14840,210000,Single,HighSch,Male,43,1,2,67046,68439,3100,2500,1
14841,180000,Married,HighSch,Male,46,0,0,1092,1733,1733,0,1
14842,190000,Single,HighSch,Male,54,2,2,167094,86193,5068,9,1
14843,2.00E+05,Married,Other,Male,41,0,0,452600,364447,16025,14407,1
14844,180000,Married,GradSch,Male,52,0,0,8133,10978,3000,0,1
14845,190000,Single,Univ,Male,49,2,2,24927,27689,3185,0,1
14846,180000,Married,GradSch,Male,56,1,0,0,0,0,0,1
14847,160000,Married,Univ,Male,51,0,0,47053,11165,1200,1206,1
14848,150000,Married,GradSch,Male,50,2,2,8145,10474,2474,0,1
14849,230000,Married,Univ,Male,46,0,0,98588,100545,3592,3719,1
14850,220000,Married,GradSch,Male,43,2,2,41087,42109,2000,2000,1
14851,180000,Single,GradSch,Male,49,1,0,0,0,0,0,1
14852,170000,Married,GradSch,Male,48,0,0,88702,101498,14357,5500,1
14853,220000,Married,Univ,Male,46,0,0,81647,65470,5500,10000,1
14854,170000,Married,GradSch,Male,50,0,0,57470,58713,2200,2500,1
14855,170000,Married,Univ,Male,44,0,0,0,0,0,0,1
14856,210000,Married,Univ,Male,48,1,2,31511,30705,0,1600,1
14857,190000,Married,Univ,Male,43,0,0,278127,42518,1700,1500,1
14858,210000,Married,Univ,Male,46,2,0,1041,780,1000,0,1
14859,210000,Married,HighSch,Male,45,0,0,346225,353200,14562,13806,1
14860,180000,Single,Univ,Male,45,0,0,19626,20002,1311,3005,1
14861,2.00E+05,Single,Other,Male,47,0,0,69257,70055,2400,1833,1
14862,180000,Married,GradSch,Male,49,1,2,3997,2522,0,0,1
14863,190000,Married,GradSch,Male,54,2,2,2500,0,0,0,1
14864,240000,Married,GradSch,Male,50,0,0,759,-660,209,0,1
14865,190000,Other,GradSch,Male,47,0,0,0,0,0,0,1
14866,210000,Married,HighSch,Male,52,3,3,97719,99733,4500,0,1
14867,170000,Married,HighSch,Male,44,2,2,245193,250672,11000,11000,1
14868,180000,Single,HighSch,Male,52,1,0,-6676,5953,16374,2392,1
14869,220000,Single,GradSch,Male,46,0,0,50717,36507,1357,1000,1
14870,210000,Married,Univ,Male,50,1,2,50757,78196,0,5607,1
14871,180000,Single,GradSch,Male,50,0,0,19165,16851,3000,3000,1
14872,160000,Married,Univ,Male,44,2,2,14496,15546,1600,1300,1
14873,220000,Married,GradSch,Male,47,1,2,1472,211,0,0,1
14874,2.00E+05,Married,Univ,Male,51,0,0,6854,560,560,10600,1
14875,210000,Married,Univ,Male,48,3,2,13139,12636,0,3100,1
14876,190000,Married,Univ,Male,48,2,2,48556,49240,1804,2045,1
14877,180000,Married,HighSch,Male,48,1,2,23959,23276,0,2400,1
14878,170000,Married,HighSch,Male,53,0,0,0,0,0,0,1
14879,250000,Married,HighSch,Male,48,1,0,-281,2520,3011,7545,1
14880,190000,Other,Univ,Female,47,2,2,82172,80266,0,7898,1
14881,120000,Single,GradSch,Female,49,0,0,6450,10744,4500,0,1
14882,180000,Single,Univ,Female,47,0,0,35208,36619,2000,2000,1
14883,160000,Married,Univ,Female,45,1,2,25547,24838,0,3300,1
14884,170000,Single,Univ,Female,45,2,0,16557,17975,2000,3000,1
14885,240000,Single,Univ,Female,46,0,0,0,0,0,4690,1
14886,220000,Single,HighSch,Female,47,2,0,85123,40882,2000,2000,1
14887,190000,Single,GradSch,Female,52,1,2,94699,92290,0,4183,1
14888,130000,Single,Univ,Female,52,0,0,354626,356006,14000,14000,1
14889,170000,Married,Univ,Female,46,0,0,358897,357100,14245,14061,1
14890,170000,Single,HighSch,Female,44,2,2,43616,44597,2000,2200,1
14891,2.00E+05,Single,HighSch,Female,47,0,0,176925,179079,7000,10000,1
14892,180000,Single,Univ,Female,50,0,0,8031,9269,2009,2626,1
14893,210000,Single,Univ,Female,46,2,0,120844,123333,4500,5000,1
14894,160000,Single,Univ,Female,50,2,2,18872,21734,3500,0,1
14895,210000,Married,Univ,Female,45,2,0,112676,113924,4500,4630,1
14896,180000,Single,HighSch,Female,49,2,0,19006,19113,6005,1525,1
14897,240000,Single,Univ,Female,53,1,0,0,0,0,0,1
14898,2.00E+05,Single,Univ,Female,51,1,2,49119,44419,0,3213,1
14899,210000,Married,Univ,Female,53,0,4,19915,19902,600,0,1
14900,230000,Married,Univ,Female,50,2,2,19891,15895,0,1500,1
14901,220000,Married,Univ,Female,52,0,0,390,0,0,49140,1
14902,2.00E+05,Single,Univ,Female,47,0,0,57697,48934,2200,5000,1
14903,170000,Single,Univ,Female,50,0,0,30633,37119,7000,0,1
14904,180000,Single,Univ,Female,46,3,4,22353,21720,0,0,1
14905,190000,Single,Univ,Female,51,2,0,30324,30123,1900,1600,1
14906,2.00E+05,Married,Univ,Female,50,4,4,40439,37936,0,1011,1
14907,170000,Single,Univ,Female,44,2,0,729,479,483,859,1
14908,230000,Single,Univ,Female,48,0,3,18021,17439,0,600,1
14909,160000,Single,GradSch,Female,50,2,0,1330,5719,5719,10000,1
14910,170000,Single,Univ,Female,45,3,2,61558,59967,10,3616,1
14911,130000,Single,Univ,Female,51,1,2,5699,7434,2000,1000,1
14912,190000,Single,GradSch,Female,50,2,2,27588,30354,3540,73,1
14913,170000,Single,HighSch,Female,50,2,2,4536,0,0,0,1
14914,140000,Single,Univ,Female,49,0,2,11222,11738,1000,2000,1
14915,180000,Single,HighSch,Female,52,0,2,12831,12328,0,3077,1
14916,150000,Single,Univ,Female,39,2,0,46403,34438,1544,1759,1
14917,170000,Single,Univ,Female,50,1,2,15596,15053,0,1269,1
14918,180000,Single,HighSch,Female,51,2,0,69614,68836,3238,3103,1
14919,110000,Married,Univ,Female,43,2,2,30525,28574,1725,0,1
14920,2.00E+05,Married,Univ,Female,46,0,0,65460,64128,2299,2232,1
14921,160000,Married,GradSch,Female,51,1,2,30380,25839,1,1433,1
14922,120000,Single,GradSch,Female,48,3,2,1650,1650,0,0,1
14923,160000,Single,Univ,Female,47,0,0,28709,28649,1462,1589,1
14924,210000,Single,Univ,Female,51,0,0,43634,0,0,0,1
14925,160000,Single,GradSch,Female,47,2,2,7285,7022,0,1138,1
14926,180000,Single,Univ,Female,51,0,0,90508,89618,3432,3615,1
14927,190000,Single,Univ,Female,50,0,0,28277,27295,1450,1724,1
14928,220000,Single,Univ,Female,50,1,2,7127,6867,0,1500,1
14929,120000,Married,Univ,Female,47,0,0,579,1186,1186,0,1
14930,190000,Single,Other,Female,48,0,0,24979,26418,1859,1232,1
14931,160000,Single,GradSch,Female,48,2,0,25046,25174,1724,3400,1
14932,140000,Single,Univ,Female,46,1,2,21775,21127,0,3000,1
14933,170000,Single,HighSch,Female,51,3,2,8506,10194,2000,1200,1
14934,170000,Married,Univ,Female,49,2,0,90371,87525,4100,4200,1
14935,160000,Married,Univ,Female,51,2,0,27458,21203,1267,1342,1
14936,180000,Single,Univ,Female,45,2,2,67588,68983,3100,3400,1
14937,170000,Single,Univ,Female,50,1,2,6220,5975,0,2400,1
14938,170000,Single,Univ,Female,49,3,2,322,322,0,0,1
14939,130000,Single,Univ,Female,43,0,0,140286,143649,6500,436,1
14940,190000,Single,Univ,Female,47,2,0,71975,64153,3139,4000,1
14941,230000,Single,HighSch,Female,52,0,0,20933,22202,2700,1400,1
14942,2.00E+05,Single,Univ,Female,47,2,0,19112,20115,1629,1351,1
14943,210000,Single,HighSch,Female,51,3,2,7067,8092,1291,0,1
14944,210000,Single,Univ,Female,47,1,2,25193,24490,0,3400,1
14945,170000,Single,Univ,Female,52,0,0,97259,50017,3608,2110,1
14946,190000,Single,HighSch,Female,44,2,2,50345,49245,0,1728,1
14947,2.00E+05,Single,HighSch,Female,45,0,0,174519,179122,9000,8382,1
14948,140000,Single,GradSch,Female,50,2,0,57396,58941,2500,3000,1
14949,180000,Single,HighSch,Female,44,2,2,45049,43379,0,3628,1
14950,150000,Married,Univ,Female,46,0,0,16505,18817,2905,0,1
14951,190000,Single,Univ,Female,49,0,0,48393,49405,1814,2343,1
14952,210000,Single,Univ,Female,49,0,0,1077,7882,7960,816,1
14953,150000,Single,Other,Female,47,0,0,1407,4989,5000,998,1
14954,170000,Single,HighSch,Female,41,2,0,1015,19214,19214,0,1
14955,180000,Single,Univ,Female,47,0,0,47588,47721,1479,1820,1
14956,2.00E+05,Single,HighSch,Female,46,1,0,2521,17360,17388,0,1
14957,2.00E+05,Married,Univ,Female,49,0,0,8030,8030,8030,8030,1
14958,210000,Single,Univ,Female,47,2,2,80055,82646,4500,450,1
14959,210000,Single,HighSch,Female,45,2,2,40959,43870,3900,0,1
14960,160000,Single,GradSch,Female,50,0,0,106621,105893,4000,5013,1
14961,170000,Single,Univ,Female,55,2,0,111170,113387,4065,5727,1
14962,190000,Single,GradSch,Female,53,2,0,144010,142724,5301,5400,1
14963,220000,Single,Univ,Female,50,3,2,17690,19102,2000,1000,1
14964,160000,Single,Univ,Female,47,2,0,77651,78651,3300,3600,1
14965,210000,Married,Univ,Female,46,0,0,262518,180499,6500,5300,1
14966,2.00E+05,Single,Univ,Female,52,1,0,0,0,0,0,1
14967,220000,Married,Univ,Female,49,2,0,101429,79254,2833,2929,1
14968,170000,Married,Univ,Female,47,0,0,34250,34833,1550,1750,1
14969,180000,Single,Univ,Female,50,0,0,135432,136312,6500,4733,1
14970,220000,Married,Univ,Female,50,0,0,69762,68914,2450,2600,1
14971,180000,Single,Univ,Female,53,0,0,26151,24019,3000,5000,1
14972,160000,Single,HighSch,Female,47,2,0,25875,27132,2000,3000,1
14973,150000,Single,Univ,Female,46,0,0,130318,131351,4700,5108,1
14974,220000,Single,Univ,Female,49,0,0,65924,58210,3000,2771,1
14975,2.00E+05,Single,HighSch,Female,47,2,0,101347,95956,4179,4231,1
14976,190000,Single,Univ,Female,48,0,0,52059,49709,1150,1330,1
14977,170000,Single,Univ,Female,50,0,0,3739,4889,3889,4739,1
14978,160000,Single,HighSch,Female,51,1,2,52204,53250,2500,1983,1
14979,140000,Single,HighSch,Female,50,0,0,37005,38084,2000,4000,1
14980,130000,Single,Univ,Female,49,2,2,113354,115503,6200,10900,1
14981,230000,Single,Univ,Female,54,1,2,11174,11989,1300,1500,1
14982,190000,Single,Univ,Female,50,3,2,1090,490,0,0,1
14983,2.00E+05,Married,Univ,Female,47,0,0,59010,57593,2039,2015,1
14984,180000,Single,HighSch,Female,48,0,0,47386,4807,4807,1048,1
14985,210000,Single,HighSch,Female,45,1,2,5892,4824,0,3089,1
14986,140000,Single,Univ,Female,49,0,0,97973,100442,12500,2,1
14987,240000,Single,HighSch,Female,48,0,0,4257,3690,3690,4460,1
14988,190000,Single,Univ,Female,53,1,0,0,0,0,2382,1
14989,2.00E+05,Single,HighSch,Female,50,0,2,1040,148,0,9173,1
14990,180000,Married,GradSch,Female,49,0,0,43165,49091,6987,2433,1
14991,190000,Single,HighSch,Female,44,0,0,106,18719,18719,30000,1
14992,190000,Married,Univ,Female,47,0,0,47254,43583,1720,3100,1
14993,210000,Single,GradSch,Female,42,3,2,2350,2400,50,0,1
14994,170000,Single,Univ,Female,51,2,2,12492,11995,0,1528,1
14995,180000,Single,Univ,Female,48,2,0,46526,47820,2070,2000,1
14996,190000,Single,GradSch,Female,49,0,2,6155,5650,500,3004,1
14997,140000,Single,Univ,Female,55,0,0,275855,286812,15000,7000,1
14998,190000,Single,HighSch,Female,46,0,0,110553,108387,4000,4800,1
14999,190000,Single,Univ,Female,50,2,2,72464,70710,0,3462,1
15000,170000,Single,Univ,Female,51,2,2,48286,49286,2100,1800,1
15001,1.00E+05,Single,HighSch,Female,49,0,0,27025,32228,6000,8040,1
15002,2.00E+05,Single,Univ,Female,44,0,0,26133,26896,1500,1500,1
15003,170000,Married,Univ,Female,45,0,2,1953,1366,0,464,1
15004,190000,Single,Univ,Female,46,0,0,389,403,407,0,1
15005,210000,Married,GradSch,Female,44,0,0,2400,152,152,3250,1
15006,180000,Single,HighSch,Female,49,0,0,651,651,651,1072,1
15007,190000,Single,Univ,Female,43,2,0,21117,22163,1400,5000,1
15008,180000,Single,HighSch,Female,44,0,0,0,0,0,0,1
15009,2.00E+05,Married,Univ,Female,45,0,0,320635,313060,12500,22,1
15010,160000,Single,HighSch,Female,49,1,0,0,0,0,0,1
15011,170000,Married,Univ,Female,45,2,2,35610,38701,3706,0,1
15012,190000,Single,GradSch,Female,48,0,0,52775,54397,2500,2000,1
15013,2.00E+05,Married,Univ,Female,48,2,2,191137,210333,24000,0,1
15014,180000,Single,Univ,Female,45,2,0,58501,54932,2000,1900,1
15015,2.00E+05,Single,Univ,Female,51,2,0,75249,77754,3754,3322,1
15016,160000,Single,Univ,Female,47,3,2,45088,46040,2000,2000,1
15017,2.00E+05,Single,HighSch,Female,45,0,0,17077,22420,22437,57326,1
15018,180000,Single,HighSch,Female,46,0,0,1049,205,205,4962,1
15019,190000,Married,Univ,Female,46,2,0,18925,20223,1976,2000,1
15020,190000,Single,Univ,Female,52,2,0,99876,72548,3000,3000,1
15021,2.00E+05,Single,Univ,Female,45,2,2,45004,48119,3880,10,1
15022,2.00E+05,Married,Univ,Female,46,0,0,56720,5958,5958,4321,1
15023,160000,Single,Univ,Female,53,2,0,89336,90337,4027,4004,1
15024,180000,Single,Univ,Female,49,0,0,1261,1261,1261,1261,1
15025,170000,Married,Univ,Female,50,0,0,47800,50725,3725,2364,1
15026,140000,Single,HighSch,Female,47,1,2,43243,42537,2000,1500,1
15027,120000,Single,Univ,Female,51,0,0,327915,342405,20000,9000,1
15028,190000,Single,HighSch,Female,51,0,0,1148,3019,2000,100,1
15029,180000,Single,HighSch,Female,48,0,0,30342,29337,1500,1485,1
15030,230000,Single,Univ,Female,43,0,2,3707,3347,0,16550,1
15031,240000,Single,Univ,Female,44,0,0,88822,76400,1588,0,1
15032,190000,Married,Univ,Female,48,0,0,73267,74425,2971,3435,1
15033,2.00E+05,Single,Univ,Female,49,0,0,7885,9244,1500,2000,1
15034,180000,Single,HighSch,Female,44,0,0,0,0,0,0,1
15035,190000,Single,GradSch,Female,52,0,0,5024,798,802,5950,1
15036,170000,Single,HighSch,Female,45,1,0,0,351,351,0,1
15037,180000,Single,HighSch,Female,46,0,0,233413,241503,12000,40000,1
15038,210000,Single,HighSch,Female,44,0,0,74829,77970,7017,0,1
15039,160000,Single,HighSch,Female,45,0,0,1493,1492,1492,1310,1
15040,210000,Single,HighSch,Female,48,0,0,355,0,0,916,1
15041,180000,Married,Univ,Female,49,0,0,46800,37395,1604,1800,1
15042,2.00E+05,Single,HighSch,Female,53,0,0,206879,211037,9100,9000,1
15043,160000,Married,GradSch,Female,47,1,2,27705,28452,1500,2000,1
15044,150000,Married,Univ,Female,51,1,0,0,0,0,780,1
15045,140000,Single,HighSch,Female,49,3,2,82523,80586,0,4000,1
15046,180000,Single,Univ,Female,44,0,0,22259,23418,1838,1408,1
15047,190000,Married,Univ,Female,50,2,0,15073,15431,1600,1300,1
15048,150000,Single,HighSch,Female,49,1,0,0,0,0,35063,1
15049,180000,Married,Univ,Female,50,0,2,667,667,0,6637,1
15050,230000,Married,GradSch,Female,45,1,2,119511,116086,3,4351,1
15051,180000,Single,GradSch,Female,45,0,0,27276,26937,2000,2500,1
15052,150000,Married,Univ,Female,51,0,0,5100,9861,9861,11021,1
15053,160000,Single,Univ,Female,42,0,0,9545,14350,5000,3000,1
15054,210000,Married,GradSch,Female,51,0,0,10456,13164,3200,0,1
15055,180000,Single,HighSch,Female,46,0,0,4880,0,0,0,1
15056,180000,Single,HighSch,Female,48,2,2,155910,158819,6800,6500,1
15057,190000,Married,HighSch,Female,45,0,0,4762,26943,26943,5000,1
15058,2.00E+05,Single,HighSch,Female,51,2,0,243262,238599,7991,9000,1
15059,150000,Single,Univ,Female,47,2,2,137564,137327,3500,13000,1
15060,190000,Married,HighSch,Female,51,0,0,0,0,0,0,1
15061,180000,Single,Univ,Female,48,0,0,15852,16861,1579,1602,1
15062,130000,Married,Univ,Female,44,1,2,49335,48241,0,4763,1
15063,180000,Single,Univ,Female,51,0,0,83762,84677,3200,4521,1
15064,180000,Married,GradSch,Female,46,2,0,99298,101972,5220,16608,1
15065,160000,Married,GradSch,Female,51,0,0,260,58257,60064,42,1
15066,180000,Single,HighSch,Female,45,0,0,0,0,0,0,1
15067,2.00E+05,Single,Other,Female,44,0,0,157548,164305,160812,3173,1
15068,140000,Married,Univ,Female,48,2,2,17028,20543,3828,2000,1
15069,220000,Married,Univ,Female,47,2,2,7129,8850,3147,1172,1
15070,130000,Married,Univ,Female,48,0,0,28467,29792,1814,1459,1
15071,180000,Married,GradSch,Female,51,1,2,9518,9217,0,1500,1
15072,170000,Married,GradSch,Female,51,0,0,17543,17888,2100,1700,1
15073,150000,Married,Univ,Female,52,3,2,117868,114483,0,6216,1
